# Time(s) Gyro_X Gyro_Y Gyro_Z Acc_X Acc_Y Acc_Z
78.340000 0.00086108 0.00015159 0.00027271 0.027929 -0.018658 -9.809547
78.350000 0.00137933 0.00022200 0.00092388 0.022073 -0.022002 -9.802366
78.360000 0.00073109 0.00105779 -0.00096692 0.013743 -0.013851 -9.800550
78.370000 0.00263115 0.00058686 -0.00068359 0.023909 -0.004876 -9.791233
78.380000 0.00086013 0.00069651 0.00039954 0.038053 0.005513 -9.799553
78.390000 0.00184584 0.00052808 0.00090133 0.008474 -0.017891 -9.795466
78.400000 0.00187299 0.00006182 -0.00218035 0.042258 -0.018748 -9.793871
78.410000 0.00058499 0.00091335 -0.00020280 0.013188 -0.018467 -9.808794
78.420000 0.00235914 -0.00059455 -0.00123916 0.005373 -0.001391 -9.785988
78.430000 -0.00017764 -0.00083880 -0.00142782 0.016304 -0.004366 -9.809719
78.440000 0.00136661 0.00127139 -0.00174835 0.018266 -0.013257 -9.783989
78.450000 0.00019072 -0.00127982 -0.00058565 0.021975 -0.009552 -9.801350
78.460000 0.00026786 0.00216303 -0.00039019 0.022640 -0.002356 -9.812815
78.470000 0.00082855 -0.00014111 -0.00229467 0.031361 -0.017100 -9.810710
78.480000 -0.00036787 -0.00012214 -0.00149890 0.017329 -0.002099 -9.801473
78.490000 0.00000083 0.00087709 -0.00028573 0.022993 -0.031132 -9.814907
78.500000 0.00054137 0.00243515 -0.00254673 0.009233 -0.004872 -9.797158
78.510000 0.00105816 0.00028142 -0.00135070 0.030997 -0.003419 -9.804232
78.520000 0.00030234 0.00049304 -0.00102553 0.035670 -0.020444 -9.786646
78.530000 0.00060812 -0.00079872 -0.00241811 0.029595 -0.014350 -9.795983
78.540000 0.00071148 0.00009790 -0.00099704 0.023205 -0.013846 -9.800551
78.550000 0.00089138 -0.00002250 -0.00101241 0.015241 -0.018821 -9.784468
78.560000 0.00014647 0.00202395 -0.00159974 0.004117 -0.019968 -9.799909
78.570000 0.00062902 -0.00022379 -0.00154058 0.017719 -0.012032 -9.810132
78.580000 0.00102464 0.00039777 -0.00125946 0.030253 -0.006130 -9.789907
78.590000 0.00071652 -0.00021981 -0.00039827 0.017924 -0.022384 -9.799902
78.600000 0.00305519 -0.00037484 -0.00040604 0.020609 -0.008338 -9.797463
78.610000 0.00104495 0.00116863 -0.00010321 0.023605 -0.019339 -9.793787
78.620000 0.00120541 0.00046018 -0.00123445 0.017508 -0.012320 -9.814319
78.630000 0.00023504 0.00040315 -0.00208459 0.024871 -0.009600 -9.791360
78.640000 0.00040614 0.00160685 -0.00070149 0.010126 -0.022101 -9.805336
78.650000 0.00189266 0.00196964 -0.00097703 0.023300 -0.008418 -9.803616
78.660000 0.00120733 0.00019815 -0.00161261 0.033156 -0.001976 -9.795270
78.670000 0.00004703 0.00134315 -0.00059137 0.023709 -0.031796 -9.801940
78.680000 0.00284660 0.00147205 -0.00153121 0.007476 -0.024100 -9.791505
78.690000 0.00184034 0.00019492 0.00041686 0.027561 -0.007021 -9.794233
78.700000 0.00051367 -0.00055243 -0.00159576 0.025234 -0.030891 -9.809545
78.710000 0.00025534 -0.00034025 -0.00137261 0.017908 -0.009025 -9.801123
78.720000 0.00185669 0.00229604 -0.00213019 0.006392 -0.021918 -9.805985
78.730000 0.00226351 0.00002230 -0.00045212 0.002755 0.007244 -9.784321
78.740000 -0.00065415 0.00102404 -0.00280531 0.000243 -0.034221 -9.804710
78.750000 0.00131394 0.00075726 -0.00060899 0.005107 0.008826 -9.804673
78.760000 0.00026509 0.00104953 -0.00040892 0.023615 -0.020058 -9.808322
78.770000 0.00079005 0.00117185 -0.00089560 0.030473 -0.008452 -9.797246
78.780000 0.00152878 0.00037412 -0.00058330 0.043819 -0.012649 -9.801215
78.790000 0.00157472 0.00010209 -0.00203384 0.039153 -0.010961 -9.780371
78.800000 0.00127608 0.00168939 -0.00050085 0.019609 -0.045144 -9.812238
78.810000 0.00131814 0.00045782 -0.00006088 0.030827 -0.020891 -9.794117
78.820000 0.00081406 0.00004610 0.00030530 0.031338 -0.013205 -9.805244
78.830000 0.00046946 0.00138947 0.00030594 0.019889 -0.013931 -9.800732
78.840000 0.00156682 -0.00074924 -0.00077285 0.006150 -0.018555 -9.797578
78.850000 0.00079800 0.00000400 -0.00065725 0.005568 -0.024181 -9.803819
78.860000 0.00176921 0.00004145 -0.00097138 0.001396 -0.013718 -9.794280
78.870000 0.00075894 0.00166387 -0.00105710 0.014557 -0.028686 -9.792580
78.880000 -0.00023441 -0.00107343 -0.00043727 0.025461 -0.014014 -9.796234
78.890000 0.00023932 0.00116872 -0.00213122 0.025939 -0.015955 -9.805828
78.900000 0.00046109 -0.00083057 -0.00036539 0.019297 -0.018921 -9.797353
78.910000 0.00164885 0.00083863 -0.00188594 0.028843 -0.027021 -9.794875
78.920000 0.00025424 0.00073431 -0.00248774 0.007474 -0.024182 -9.780912
78.930000 0.00075887 0.00201691 -0.00097996 0.024573 -0.013391 -9.813235
78.940000 -0.00048854 -0.00010741 -0.00143069 0.017643 -0.035728 -9.796277
78.950000 0.00314031 0.00216568 -0.00006906 0.007530 -0.009422 -9.795037
78.960000 0.00065692 0.00170063 -0.00193346 0.007839 -0.011184 -9.775716
78.970000 0.00207658 0.00142797 -0.00095135 0.017973 -0.006197 -9.817680
78.980000 0.00213919 0.00005278 -0.00206509 0.024677 -0.020693 -9.799340
78.990000 0.00197797 0.00041476 -0.00019822 0.025951 -0.017435 -9.812824
79.000000 0.00282089 -0.00022225 -0.00094338 0.035272 -0.029502 -9.805045
79.010000 0.00256963 0.00116873 -0.00149978 0.021281 -0.013626 -9.792370
79.020000 0.00004498 -0.00002808 -0.00153841 0.021333 -0.003516 -9.791747
79.030000 0.00123735 0.00057843 -0.00052076 0.008143 -0.040981 -9.795139
79.040000 0.00015919 0.00042917 -0.00285570 0.034661 -0.027524 -9.807149
79.050000 0.00114501 0.00167544 -0.00222475 0.023549 -0.010170 -9.785427
79.060000 0.00148343 -0.00011101 0.00000250 0.036411 -0.012639 -9.805917
79.070000 0.00115865 0.00090470 -0.00073518 0.011039 -0.020436 -9.786338
79.080000 0.00232833 0.00084741 -0.00150542 0.014999 -0.005384 -9.811898
79.090000 0.00109872 0.00013112 -0.00063760 0.022872 -0.022511 -9.791429
79.100000 0.00058023 -0.00017681 -0.00060073 0.017437 -0.007025 -9.800999
79.110000 0.00105579 0.00156396 -0.00121496 0.019740 -0.006919 -9.797669
79.120000 -0.00098085 0.00013613 -0.00242643 0.020583 -0.007395 -9.797418
79.130000 0.00141567 -0.00117390 -0.00178837 0.004152 -0.020710 -9.815885
79.140000 0.00063767 0.00204395 -0.00187289 0.017501 -0.010287 -9.795404
79.150000 0.00101240 0.00107998 0.00068406 0.033947 -0.002173 -9.794083
79.160000 0.00177779 0.00159391 0.00006431 -0.003922 -0.008287 -9.804367
79.170000 -0.00020912 0.00085969 0.00004866 0.028812 -0.011873 -9.790089
79.180000 0.00004350 -0.00007976 -0.00160319 0.025017 0.008902 -9.791438
79.190000 0.00177262 0.00043072 -0.00112085 0.007199 -0.004287 -9.800954
79.200000 -0.00028167 0.00043261 -0.00136759 0.033452 0.000429 -9.790432
79.210000 0.00124334 -0.00064297 -0.00062209 0.007224 -0.019603 -9.783242
79.220000 0.00056105 -0.00074930 -0.00212728 0.039990 -0.014381 -9.799398
79.230000 -0.00017702 0.00029360 -0.00067900 0.008199 -0.026670 -9.794322
79.240000 0.00126982 0.00080755 -0.00155852 0.027007 -0.029874 -9.788357
79.250000 0.00205840 0.00005777 -0.00034985 0.033723 -0.008694 -9.780121
79.260000 0.00083584 0.00087562 -0.00101433 0.023555 -0.011346 -9.793187
79.270000 0.00139363 0.00049261 0.00001384 0.033594 -0.009624 -9.801948
79.280000 0.00018131 -0.00126989 -0.00177336 0.024234 -0.010666 -9.798773
79.290000 0.00206892 0.00034544 -0.00070794 0.030226 -0.014085 -9.789597
79.300000 -0.00005364 0.00056555 -0.00182281 0.025098 -0.022258 -9.806446
79.310000 0.00012422 0.00009752 -0.00035490 0.012847 -0.015812 -9.780735
79.320000 0.00155185 0.00107904 -0.00238808 0.019526 -0.011262 -9.787920
79.330000 0.00099334 0.00030322 -0.00233218 0.016411 -0.019147 -9.786134
79.340000 0.00101598 0.00024957 -0.00028847 0.025682 -0.020640 -9.800773
79.350000 0.00108125 -0.00004932 0.00012576 0.020853 -0.011704 -9.784210
79.360000 -0.00122123 0.00043573 -0.00256325 0.025320 -0.024835 -9.804513
79.370000 0.00008781 0.00102481 -0.00207420 0.023097 -0.013572 -9.805090
79.380000 -0.00042372 0.00288194 -0.00215929 0.030529 -0.037479 -9.793294
79.390000 0.00265052 0.00032780 -0.00132483 0.004530 -0.006193 -9.799300
79.400000 0.00156679 0.00183659 -0.00194607 0.027477 -0.018910 -9.783393
79.410000 0.00048975 0.00134687 -0.00051201 0.001342 -0.006205 -9.802728
79.420000 0.00210192 0.00101511 0.00100822 0.023751 -0.010829 -9.810574
79.430000 0.00117859 0.00072181 -0.00047828 0.029974 -0.011063 -9.795481
79.440000 0.00085751 0.00134809 -0.00056296 0.023852 -0.013748 -9.788303
79.450000 0.00178818 0.00144450 -0.00037155 0.015286 -0.006638 -9.790927
79.460000 0.00150172 -0.00051033 -0.00135035 0.018280 0.003462 -9.792134
79.470000 0.00184338 0.00192363 -0.00274043 0.021950 -0.009260 -9.797698
79.480000 0.00043214 0.00052362 -0.00167927 0.032011 -0.015214 -9.788456
79.490000 0.00017748 0.00097492 0.00078138 0.009317 -0.032958 -9.792624
79.500000 -0.00103182 0.00032952 -0.00033672 0.016162 -0.016927 -9.820064
79.510000 0.00178021 0.00081913 0.00096140 0.037006 -0.013954 -9.783304
79.520000 0.00102891 0.00181199 -0.00144637 0.006074 -0.014014 -9.792575
79.530000 0.00105798 -0.00071272 0.00010086 0.021340 -0.012665 -9.810549
79.540000 0.00087956 0.00085782 -0.00111337 0.023170 -0.023427 -9.802827
79.550000 0.00158643 0.00089743 -0.00179465 0.020165 -0.018519 -9.799594
79.560000 0.00006323 0.00047223 -0.00014043 0.031240 -0.016560 -9.800619
79.570000 0.00286290 0.00080299 0.00020753 0.018770 -0.026115 -9.795024
79.580000 -0.00061285 0.00251296 -0.00019431 0.027218 -0.011860 -9.796283
79.590000 0.00095040 0.00033530 -0.00190720 0.026015 -0.020541 -9.796258
79.600000 0.00017871 0.00241044 -0.00178900 0.033983 -0.017941 -9.790571
79.610000 -0.00000827 -0.00020222 -0.00199818 0.026329 -0.022577 -9.789771
79.620000 0.00101531 0.00158891 -0.00141049 0.013932 -0.010709 -9.802880
79.630000 -0.00037332 0.00079186 -0.00085577 0.022811 -0.013708 -9.795531
79.640000 0.00200272 0.00004549 -0.00106016 0.022720 -0.020307 -9.808313
79.650000 0.00085047 0.00058900 -0.00119256 0.020816 -0.003972 -9.790818
79.660000 0.00044536 -0.00135038 -0.00136539 0.024472 -0.020109 -9.794785
79.670000 0.00171522 0.00135025 -0.00127111 0.011695 -0.019236 -9.793079
79.680000 0.00229949 0.00047130 -0.00213785 0.001833 0.002295 -9.809992
79.690000 -0.00065238 0.00171826 -0.00117300 0.038887 -0.023389 -9.805138
79.700000 -0.00021406 -0.00175928 -0.00119572 0.016024 -0.019394 -9.802700
79.710000 0.00140475 -0.00019769 -0.00185325 0.016294 -0.014083 -9.805624
79.720000 0.00045062 0.00174319 -0.00219298 0.028407 -0.000878 -9.816097
79.730000 0.00035830 0.00171076 -0.00030582 0.038554 -0.007275 -9.794074
79.740000 0.00117913 -0.00014845 -0.00076950 0.014258 -0.013334 -9.787675
79.750000 0.00046217 -0.00035939 -0.00188006 0.046099 0.006919 -9.811936
79.760000 0.00178410 0.00043959 -0.00048549 0.017922 -0.014225 -9.783214
79.770000 0.00115167 0.00094092 -0.00105472 0.019161 -0.022552 -9.796112
79.780000 0.00051834 -0.00031528 -0.00221397 0.016147 -0.005135 -9.772774
79.790000 -0.00012203 0.00013458 -0.00240304 0.029106 -0.005491 -9.784294
79.800000 -0.00038229 0.00154214 -0.00057582 0.024545 -0.018987 -9.799652
79.810000 0.00054816 0.00277157 -0.00244825 0.030960 -0.012111 -9.806473
79.820000 0.00197561 0.00038853 -0.00001495 0.033091 -0.022741 -9.807924
79.830000 0.00110895 -0.00137225 -0.00070454 0.011231 -0.011936 -9.786923
79.840000 0.00133556 -0.00169199 0.00114405 0.022547 -0.020569 -9.804729
79.850000 0.00131121 0.00117199 -0.00196553 0.027711 -0.015927 -9.793240
79.860000 0.00169062 0.00158950 -0.00054643 0.018597 -0.012006 -9.792748
79.870000 0.00099063 -0.00039359 -0.00101621 0.044254 -0.010975 -9.800524
79.880000 0.00048797 0.00107200 -0.00164988 0.021756 -0.024496 -9.806234
79.890000 0.00156465 -0.00033899 -0.00106235 0.032497 -0.011958 -9.785460
79.900000 0.00161604 -0.00020380 -0.00014946 0.003751 -0.024755 -9.793668
79.910000 0.00155299 0.00022905 0.00036178 0.011756 -0.029240 -9.807439
79.920000 0.00107778 0.00160228 0.00099346 0.016788 -0.010869 -9.779498
79.930000 0.00075870 0.00114495 -0.00143757 0.009474 -0.025009 -9.811159
79.940000 -0.00003281 0.00030454 -0.00216260 0.025731 -0.013752 -9.806298
79.950000 0.00006239 0.00109143 -0.00131365 0.011692 -0.016239 -9.797324
79.960000 0.00171051 0.00079941 0.00105115 0.009603 -0.013228 -9.810413
79.970000 0.00152434 0.00161422 -0.00039812 0.020490 -0.016776 -9.792639
79.980000 0.00131139 0.00166473 -0.00013120 0.032113 -0.018707 -9.796646
79.990000 0.00121006 0.00070565 -0.00026177 0.000193 0.004717 -9.815256
80.000000 0.00032863 -0.00021380 0.00062541 -749.980829 -0.040486 -9.554907
80.010000 0.00286441 -0.00042888 -0.00146899 -749.962646 -0.003553 -9.286800
80.020000 0.00214252 0.00103352 -0.00012357 0.018072 0.001509 -9.294076
80.030000 0.00189660 0.00025927 -0.00047003 0.026898 0.011469 -9.285747
80.040000 0.00125219 -0.00035849 -0.00048491 0.019345 -0.009896 -9.282609
80.050000 0.00223771 0.00016587 -0.00064743 0.026225 -0.007169 -9.283771
80.060000 0.00120671 0.00021534 -0.00012310 0.045301 -0.024348 -9.289629
80.070000 0.00031993 0.00183265 -0.00017379 0.024596 -0.018857 -9.303124
80.080000 0.00006323 0.00219801 -0.00063190 0.036521 -0.025222 -9.310740
80.090000 0.00027705 0.00160455 -0.00030533 0.014370 -0.032819 -9.305109
80.100000 -0.00077196 -0.00002566 -0.00052090 0.009474 -0.014140 -9.282195
80.110000 -0.00115957 0.00058507 -0.00064202 0.014107 -0.006349 -9.289137
80.120000 -0.00018349 0.00077064 -0.00079254 -0.002205 -0.020519 -9.300410
80.130000 -0.00019129 0.00141956 0.00003785 0.023815 -0.009299 -9.293342
80.140000 0.00071026 0.00030142 -0.00007374 0.011050 -0.021333 -9.311682
80.150000 0.00079934 -0.00143091 -0.00031306 0.020664 -0.018672 -9.291323
80.160000 0.00018674 0.00011016 0.00065787 0.026969 -0.018338 -9.293829
80.170000 0.00086602 0.00050173 -0.00029033 0.017842 -0.026135 -9.304652
80.180000 0.00150533 -0.00041920 -0.00086030 -0.002689 -0.018957 -9.302585
80.190000 0.00103615 0.00077203 -0.00051078 0.009049 -0.006808 -9.291387
80.200000 0.00358744 -0.00067586 0.00018009 0.025537 -0.008084 -9.296668
80.210000 0.00218338 0.00099278 -0.00145032 0.019879 -0.006698 -9.289977
80.220000 0.00266467 -0.00169198 -0.00148327 0.030274 -0.015436 -9.306514
80.230000 0.00217168 0.00012989 0.00079646 0.022371 -0.020783 -9.290115
80.240000 -0.00051180 -0.00061210 -0.00133164 0.022878 -0.014486 -9.300570
80.250000 0.00141740 0.00027798 -0.00129040 0.030007 -0.005761 -9.302255
80.260000 0.00242040 0.00201344 -0.00121438 0.007716 -0.013206 -9.284791
80.270000 -0.00070977 -0.00165748 -0.00056071 0.007382 -0.010296 -9.304860
80.280000 0.00165596 0.00056300 -0.00087091 0.009831 -0.005688 -9.290147
80.290000 0.00019546 0.00115498 0.00087819 0.018477 -0.007105 -9.289815
80.300000 -0.00121688 0.00042250 -0.00177035 0.005138 -0.014157 -9.282522
80.310000 -0.00049047 -0.00062998 -0.00042033 0.024738 -0.041158 -9.307356
80.320000 0.00140496 0.00196029 -0.00079122 0.029958 -0.020572 -9.285437
80.330000 -0.00075822 0.00026183 -0.00218638 0.040461 -0.017379 -9.302828
80.340000 -0.00020680 0.00108056 -0.00060582 0.009938 -0.007418 -9.302677
80.350000 0.00158757 0.00014251 -0.00000947 0.015978 -0.026086 -9.300976
80.360000 0.00058660 0.00161668 -0.00045536 0.012933 -0.034820 -9.305037
80.370000 0.00079300 0.00071209 -0.00081786 0.027462 -0.001510 -9.297717
80.380000 0.00259611 0.00074544 -0.00080161 0.020337 -0.012140 -9.277024
80.390000 0.00076151 0.00134318 -0.00009209 0.009901 -0.027621 -9.297166
80.400000 0.00072616 -0.00065564 -0.00170197 0.023942 -0.015334 -9.310295
80.410000 0.00081584 0.00184893 -0.00105018 0.028848 -0.016381 -9.291106
80.420000 0.00040588 -0.00126072 0.00071354 0.035528 -0.029633 -9.313834
80.430000 0.00156903 0.00129601 0.00016169 0.025656 -0.035345 -9.300649
80.440000 0.00083527 0.00058459 0.00068860 0.014287 -0.011401 -9.303311
80.450000 0.00117958 0.00108753 0.00007055 0.024920 -0.025670 -9.309071
80.460000 0.00164293 0.00037183 -0.00083388 0.020193 -0.013947 -9.293698
80.470000 0.00177764 0.00127600 0.00036823 0.034796 -0.002194 -9.292134
80.480000 0.00155110 0.00109661 -0.00124623 0.028094 -0.012379 -9.284855
80.490000 0.00041885 0.00128063 -0.00137419 0.023639 -0.020522 -9.304175
80.500000 0.00097930 0.00187902 0.00042057 0.031510 -0.016831 -9.277482
80.510000 0.00130179 0.00020386 -0.00092338 0.008956 -0.002486 -9.300915
80.520000 0.00186766 0.00046350 -0.00135828 0.024073 -0.028017 -9.315035
80.530000 0.00221577 0.00068160 -0.00137726 0.034800 -0.019387 -9.286796
80.540000 0.00147894 0.00147122 -0.00180767 0.013436 -0.005133 -9.300936
80.550000 0.00079955 0.00025332 -0.00034771 0.007895 -0.008535 -9.287204
80.560000 0.00163201 -0.00005147 -0.00229275 0.026404 -0.016448 -9.314139
80.570000 0.00203180 -0.00061995 -0.00052882 0.009311 -0.022020 -9.299233
80.580000 0.00086802 0.00066244 0.00085123 0.031308 -0.016174 -9.317716
80.590000 0.00403828 -0.00113344 0.00018391 -0.005909 -0.021948 -9.301783
80.600000 0.00084375 0.00154785 0.00015726 0.023556 -0.029525 -9.310477
80.610000 0.00240974 0.00078496 -0.00168958 0.024536 -0.001658 -9.316285
80.620000 0.00192765 0.00061800 -0.00103384 0.012311 -0.003888 -9.287319
80.630000 0.00052378 0.00150634 0.00080337 0.010743 -0.003401 -9.296201
80.640000 -0.00019535 0.00112195 -0.00117239 0.026601 -0.022040 -9.293726
80.650000 -0.00046727 0.00064771 -0.00163314 0.008342 -0.020473 -9.299619
80.660000 -0.00057775 -0.00028174 -0.00182777 0.021401 0.009065 -9.271051
80.670000 0.00035331 -0.00082588 -0.00119514 0.016121 -0.000204 -9.307742
80.680000 0.00028675 0.00087561 -0.00020646 0.023993 -0.021857 -9.301160
80.690000 0.00126015 0.00026456 -0.00106243 0.046608 -0.018870 -9.303148
80.700000 0.00016293 -0.00031299 -0.00009640 0.009997 -0.022693 -9.310868
80.710000 -0.00075970 0.00041928 -0.00112353 0.022229 -0.012951 -9.293273
80.720000 0.00159913 -0.00092501 -0.00078752 0.019886 -0.020674 -9.303218
80.730000 0.00134298 -0.00140473 -0.00187433 0.021590 -0.015515 -9.303008
80.740000 0.00090821 0.00101415 -0.00061750 0.017134 0.000394 -9.276948
80.750000 0.00156045 -0.00057937 -0.00238875 0.017798 -0.022338 -9.297081
80.760000 0.00108451 -0.00072935 -0.00166532 0.031359 -0.015437 -9.293099
80.770000 0.00193228 0.00068910 -0.00136814 0.013425 -0.026667 -9.289034
80.780000 0.00030197 0.00112092 -0.00058803 0.021948 -0.008442 -9.313758
80.790000 -0.00021456 -0.00144782 0.00108180 0.038326 -0.012477 -9.314722
80.800000 -0.00022248 0.00102770 0.00071069 0.029869 -0.018734 -9.296345
80.810000 0.00114760 -0.00010044 -0.00222605 0.015223 -0.015979 -9.297125
80.820000 -0.00044001 0.00087669 0.00065098 0.003299 -0.006342 -9.295521
80.830000 0.00060454 -0.00005572 -0.00010252 0.024462 -0.006840 -9.295441
80.840000 0.00031405 0.00077448 -0.00075820 0.023311 -0.029704 -9.304954
80.850000 0.00059053 0.00048446 0.00096315 0.020850 -0.013143 -9.292643
80.860000 0.00160453 0.00159250 -0.00171869 0.034060 -0.015942 -9.293021
80.870000 0.00209594 0.00113902 -0.00229960 0.020590 -0.017497 -9.298758
80.880000 0.00153979 -0.00001327 -0.00234580 0.012157 -0.016170 -9.298839
80.890000 0.00112978 0.00103904 -0.00064839 0.018483 -0.032419 -9.297639
80.900000 0.00089086 0.00016941 0.00166659 0.011229 -0.015619 -9.307598
80.910000 -0.00018257 0.00137292 -0.00078458 0.020499 -0.017970 -9.302913
80.920000 0.00014553 0.00045160 -0.00219293 0.022893 -0.011245 -9.297143
80.930000 0.00040451 0.00045307 -0.00235112 0.025688 -0.019133 -9.292650
80.940000 0.00150638 -0.00046376 -0.00225172 0.019578 -0.024993 -9.304664
80.950000 -0.00008042 0.00267595 -0.00277806 0.031654 0.000763 -9.289517
80.960000 0.00143612 -0.00025164 -0.00115013 0.014168 -0.000723 -9.290525
80.970000 0.00160393 0.00105482 -0.00148070 0.023356 0.003423 -9.305250
80.980000 -0.00035782 0.00112214 -0.00024762 0.027730 -0.023146 -9.302716
80.990000 0.00071503 0.00094194 -0.00124583 0.046021 -0.009976 -9.278158
81.000000 0.00017296 0.00050396 -0.00028097 0.025436 -0.010976 -9.302911
81.010000 0.00130925 0.00100916 -0.00156058 0.029777 -0.014747 -9.295845
81.020000 0.00258188 0.00015762 -0.00091892 0.017389 -0.016008 -9.296401
81.030000 -0.00031866 0.00030614 -0.00026776 0.021229 -0.015507 -9.312218
81.040000 0.00176251 0.00206194 -0.00027977 0.025419 -0.016230 -9.329823
81.050000 0.00127691 0.00005370 -0.00146174 0.004121 -0.019735 -9.283864
81.060000 0.00197025 0.00145107 -0.00187701 0.026077 -0.021872 -9.298557
81.070000 0.00172310 0.00115038 -0.00191381 0.031045 -0.021163 -9.307510
81.080000 0.00154046 -0.00054955 -0.00322929 0.028805 -0.003839 -9.302699
81.090000 0.00083990 0.00075781 -0.00091507 0.024876 -0.015406 -9.302557
81.100000 0.00386711 0.00087885 -0.00065286 0.031687 -0.021640 -9.289090
81.110000 0.00142959 0.00005868 0.00012948 0.020681 -0.016725 -9.302202
81.120000 0.00136100 0.00081517 -0.00142412 0.010134 -0.017499 -9.301774
81.130000 -0.00056433 -0.00000139 -0.00051737 0.020925 -0.026975 -9.298167
81.140000 0.00055530 0.00079173 -0.00103236 0.024060 -0.021733 -9.289240
81.150000 0.00143058 -0.00047682 -0.00060711 0.028496 -0.027071 -9.304234
81.160000 0.00035905 -0.00103828 -0.00096515 0.006596 -0.010769 -9.295371
81.170000 0.00253632 -0.00095858 -0.00068061 0.003989 -0.021520 -9.293567
81.180000 0.00179758 0.00280003 -0.00129293 0.021130 -0.002898 -9.308169
81.190000 0.00036800 -0.00066669 0.00034052 0.019911 -0.025018 -9.295548
81.200000 0.00013259 0.00012940 -0.00264894 0.018189 -0.012282 -9.300742
81.210000 0.00188397 0.00165826 0.00004578 0.027623 -0.022147 -9.306803
81.220000 -0.00060533 0.00110715 -0.00247267 0.022252 0.003539 -9.311863
81.230000 0.00105804 0.00070508 -0.00048982 0.008554 -0.012684 -9.285378
81.240000 0.00153464 0.00049197 -0.00276243 0.023064 -0.021080 -9.292447
81.250000 0.00153512 0.00059761 -0.00170262 0.025163 -0.021802 -9.288402
81.260000 -0.00056940 0.00204002 0.00043130 0.019655 -0.032497 -9.297998
81.270000 0.00170596 -0.00017630 -0.00331700 0.014309 -0.001951 -9.309940
81.280000 0.00176468 0.00086669 -0.00117466 0.015169 -0.012428 -9.272460
81.290000 0.00212481 0.00134800 -0.00062390 0.039549 -0.015452 -9.293157
81.300000 0.00103506 0.00055097 -0.00012006 0.026020 -0.025124 -9.296549
81.310000 0.00014252 0.00092598 -0.00172059 0.033562 -0.013584 -9.277152
81.320000 0.00233656 0.00103213 -0.00148823 0.015544 -0.015887 -9.297457
81.330000 0.00108060 -0.00035379 0.00070411 0.006987 -0.003940 -9.299987
81.340000 0.00262288 0.00119622 0.00075666 0.022581 -0.020984 -9.279398
81.350000 0.00115180 0.00126351 0.00042472 0.032327 -0.014416 -9.308892
81.360000 0.00099426 0.00057110 0.00013366 0.027440 -0.004170 -9.305923
81.370000 0.00164650 -0.00025546 -0.00298683 0.018566 -0.014232 -9.285780
81.380000 0.00082447 -0.00159691 -0.00179102 0.018487 -0.005380 -9.304379
81.390000 0.00012571 -0.00006864 0.00002044 0.009446 0.003315 -9.309774
81.400000 0.00203768 0.00100874 -0.00016749 0.012488 -0.007150 -9.301957
81.410000 0.00165612 -0.00199683 -0.00078980 0.014427 -0.016975 -9.318210
81.420000 -0.00079646 0.00100914 -0.00289311 0.031206 -0.013241 -9.304764
81.430000 0.00081956 0.00104777 -0.00191776 0.002837 -0.028654 -9.312593
81.440000 0.00196172 0.00100662 -0.00041918 0.022273 -0.012628 -9.290528
81.450000 0.00169800 0.00014080 -0.00064808 0.027326 -0.008718 -9.281272
81.460000 0.00101005 0.00048745 -0.00147203 0.031952 -0.005416 -9.294282
81.470000 -0.00024253 0.00016314 -0.00119195 0.027207 -0.019106 -9.298860
81.480000 0.00026327 0.00135205 -0.00197221 0.037214 -0.020571 -9.302957
81.490000 0.00082849 0.00166634 0.00010913 0.016379 -0.020493 -9.301295
81.500000 0.00221629 -0.00009078 -0.00001571 0.022423 -0.012250 -9.287539
81.510000 -0.00006297 0.00022413 -0.00098176 0.041881 -0.018683 -9.297306
81.520000 0.00042416 0.00013819 -0.00129338 0.001621 -0.027923 -9.298112
81.530000 0.00001761 0.00135641 -0.00098245 0.024636 -0.010086 -9.290479
81.540000 0.00120144 0.00066378 -0.00074527 0.032575 0.002057 -9.299084
81.550000 0.00109280 0.00019458 0.00061840 0.011979 -0.008451 -9.287312
81.560000 0.00176074 0.00051838 -0.00124705 0.021358 -0.016790 -9.301692
81.570000 0.00088118 0.00091762 0.00069994 0.019578 -0.008099 -9.303333
81.580000 -0.00037305 0.00115977 0.00032672 0.011990 -0.009004 -9.305130
81.590000 -0.00048672 0.00031885 -0.00186452 0.021512 -0.014018 -9.296646
81.600000 0.00143053 0.00014165 -0.00093014 0.013573 0.002339 -9.292667
81.610000 0.00058894 0.00122016 -0.00057097 0.014856 -0.011691 -9.278328
81.620000 0.00123093 0.00066062 -0.00022751 0.020895 0.000334 -9.308128
81.630000 0.00073803 0.00220077 -0.00203479 0.011489 -0.036404 -9.276892
81.640000 -0.00072592 -0.00130868 -0.00287959 0.002981 -0.013258 -9.279274
81.650000 0.00167317 0.00105137 0.00040778 0.029712 -0.011237 -9.283819
81.660000 -0.00005664 0.00124546 -0.00074318 0.013316 -0.009823 -9.297776
81.670000 0.00116659 0.00112562 -0.00155628 0.018668 -0.013094 -9.284897
81.680000 0.00358725 0.00183188 -0.00133171 0.035665 -0.017670 -9.307537
81.690000 -0.00009074 0.00041210 -0.00061774 0.011804 0.004478 -9.281842
81.700000 0.00206562 -0.00066872 -0.00051451 0.009087 0.001610 -9.303767
81.710000 -0.00052902 0.00093636 -0.00090750 0.026646 -0.022124 -9.275021
